Student_ID,First_Name,Last_Name,Math,Physics,Chemistry,Biology,English,History,Attendance,Birth_Date,Average_score,Performance
714,Fatma,Mahmoud,27.0,35.0,37.0,30.0,54.0,72.0,73.0,30-12-2003,42.5,Low
472,Laila,Mahmoud,83.0,89.0,0.0,95.0,70.0,94.0,80.0,19-07-2003,71.83333333333333,Medium
340,Nour,Hassan,8.0,88.0,27.0,81.0,0.0,85.0,89.0,06-08-2005,48.166666666666664,Low
637,Sara,Hassan,36.0,1.0,0.0,73.0,0.0,1.0,79.0,02-10-2002,18.5,Low
807,Laila,Hegazy,30.0,64.0,83.0,68.0,80.0,67.0,70.0,30-10-2005,65.33333333333333,Medium
1149,Ahmed,Mostafa,28.0,51.0,1.0,68.0,59.0,10.0,90.0,07-09-2003,36.166666666666664,Low
184,Ahmed,Tarek,0.0,42.0,65.0,24.0,14.0,55.0,92.0,11-02-2004,33.333333333333336,Low
138,Khaled,Ali,45.0,84.0,63.0,30.0,75.0,16.0,67.0,06-12-2003,52.166666666666664,Low
696,Youssef,Mostafa,75.0,66.0,71.0,12.0,33.0,86.0,100.0,17-05-2001,57.166666666666664,Low
81,Youssef,Ali,46.0,58.0,3.0,10.0,72.0,78.0,69.0,10-12-2005,44.5,Low
1012,Hassan,Mostafa,45.0,2.0,75.0,43.0,43.0,40.0,55.0,04-09-2004,41.333333333333336,Low
528,Khaled,Fathy,47.0,2.0,44.0,84.0,19.0,63.0,74.0,24-02-2002,43.166666666666664,Low
1010,Ahmed,Hegazy,8.0,0.0,66.0,0.0,65.0,81.0,80.0,18-03-2005,36.666666666666664,Low
166,Ahmed,Mahmoud,43.0,58.0,36.0,34.0,21.0,77.0,93.0,29-10-2003,44.833333333333336,Low
249,Laila,Mostafa,75.0,87.0,4.0,76.0,86.0,0.0,66.0,03-09-2004,54.666666666666664,Low
308,Khaled,Fathy,71.0,72.0,3.0,88.0,64.0,68.0,54.0,13-05-2002,61.0,Medium
846,Fatma,Hassan,21.0,46.0,98.0,79.0,59.0,8.0,62.0,01-10-2004,51.833333333333336,Low
533,Khaled,Tarek,0.0,30.0,10.0,67.0,0.0,89.0,93.0,01-02-2005,32.666666666666664,Low
335,Nour,Salem,3.0,3.0,0.0,21.0,0.0,2.0,94.0,27-11-2001,4.833333333333333,Low
98,Youssef,Said,89.0,71.0,0.0,0.0,13.0,3.0,53.0,11-03-2001,29.333333333333332,Low
543,Fatma,Mostafa,32.0,73.0,65.0,50.0,14.0,39.0,57.0,21-01-2002,45.5,Low
674,Hassan,Hassan,45.0,80.0,68.0,70.0,79.0,35.0,75.0,29-06-2001,62.833333333333336,Medium
893,Ahmed,Mahmoud,63.0,77.0,100.0,83.0,92.0,42.0,75.0,18-07-2002,76.16666666666667,Medium
839,Laila,Fathy,0.0,9.0,10.0,80.0,7.0,72.0,82.0,08-06-2004,29.666666666666668,Low
761,Sara,Ali,43.0,41.0,87.0,0.0,15.0,100.0,88.0,10-08-2004,47.666666666666664,Low
625,Ahmed,Mahmoud,42.0,9.0,52.0,25.0,95.0,39.0,73.0,17-12-2002,43.666666666666664,Low
1139,Nour,Ali,0.0,21.0,29.0,52.0,10.0,15.0,51.0,27-05-2002,21.166666666666668,Low
303,Ahmed,Ibrahim,91.0,13.0,80.0,43.0,44.0,49.0,88.0,27-01-2002,53.333333333333336,Low
1032,Khaled,Ibrahim,39.0,91.0,8.0,0.0,17.0,9.0,79.0,04-10-2001,27.333333333333332,Low
389,Khaled,Ali,20.0,68.0,3.0,54.0,10.0,29.0,82.0,04-08-2002,30.666666666666668,Low
236,Khaled,Tarek,73.0,39.0,0.0,38.0,43.0,27.0,68.0,03-08-2004,36.666666666666664,Low
901,Omar,Ibrahim,20.0,21.0,81.0,21.0,99.0,43.0,77.0,24-09-2002,47.5,Low
873,Laila,Tarek,12.0,65.0,31.0,90.0,97.0,44.0,50.0,29-06-2005,56.5,Low
306,Ahmed,Ibrahim,100.0,66.0,39.0,94.0,74.0,98.0,56.0,01-03-2001,78.5,Medium
917,Omar,Said,0.0,19.0,0.0,21.0,50.0,67.0,58.0,18-09-2003,26.166666666666668,Low
1133,Khaled,Mahmoud,99.0,63.0,12.0,22.0,38.0,39.0,82.0,08-10-2005,45.5,Low
250,Ahmed,Ali,87.0,48.0,20.0,57.0,0.0,21.0,77.0,09-04-2004,38.833333333333336,Low
72,Unknown,Fathy,44.0,59.0,8.0,14.0,64.0,16.0,73.0,06-01-2004,34.166666666666664,Low
95,Youssef,Said,77.0,53.0,95.0,41.0,94.0,53.0,79.0,01-10-2003,68.83333333333333,Medium
951,Youssef,Ibrahim,18.0,77.0,31.0,8.0,58.0,28.0,87.0,10-05-2004,36.666666666666664,Low
34,Omar,Hegazy,0.0,94.0,76.0,69.0,57.0,82.0,52.0,23-06-2001,63.0,Medium
851,Sara,Fathy,12.0,83.0,97.0,79.0,86.0,0.0,87.0,17-01-2003,59.5,Low
449,Ahmed,Fathy,38.0,5.0,75.0,13.0,53.0,65.0,79.0,30-12-2005,41.5,Low
446,Sara,Salem,99.0,80.0,73.0,46.0,47.0,10.0,74.0,30-05-2005,59.166666666666664,Low
916,Khaled,Hegazy,51.0,35.0,84.0,25.0,77.0,5.0,100.0,11-10-2002,46.166666666666664,Low
1147,Sara,Tarek,86.0,49.0,64.0,3.0,67.0,12.0,79.0,24-03-2003,46.833333333333336,Low
753,Nour,Tarek,52.0,36.0,27.0,12.0,94.0,41.0,100.0,18-03-2002,43.666666666666664,Low
78,Hassan,Said,17.0,54.0,62.0,68.0,48.0,49.0,78.0,01-04-2003,49.666666666666664,Low
85,Fatma,Mostafa,32.0,12.0,49.0,20.0,0.0,85.0,79.0,12-02-2005,33.0,Low
595,Laila,Mahmoud,37.0,8.0,97.0,14.0,63.0,84.0,67.0,28-04-2003,50.5,Low
83,Fatma,Hassan,56.0,95.0,40.0,19.0,55.0,12.0,92.0,04-12-2002,46.166666666666664,Low
458,Omar,Salem,22.0,0.0,87.0,26.0,33.0,14.0,84.0,25-05-2001,30.333333333333332,Low
941,Sara,Hassan,34.0,14.0,15.0,41.0,36.0,31.0,78.0,21-06-2005,28.5,Low
437,Fatma,Fathy,37.0,7.0,77.0,1.0,27.0,5.0,93.0,18-02-2003,25.666666666666668,Low
1120,Mona,Fathy,68.0,29.0,6.0,12.0,0.0,31.0,68.0,31-05-2001,24.333333333333332,Low
993,Mona,Ibrahim,35.0,89.0,76.0,87.0,8.0,91.0,84.0,03-02-2005,64.33333333333333,Medium
405,Mona,Tarek,22.0,63.0,67.0,100.0,5.0,100.0,52.0,06-12-2001,59.5,Low
1098,Ahmed,Ali,33.0,74.0,82.0,79.0,69.0,61.0,72.0,27-11-2002,66.33333333333333,Medium
666,Khaled,Fathy,0.0,62.0,83.0,9.0,23.0,33.0,95.0,04-12-2003,35.0,Low
713,Ahmed,Hassan,38.0,0.0,26.0,58.0,12.0,100.0,99.0,05-11-2002,39.0,Low
105,Fatma,Said,76.0,91.0,48.0,50.0,5.0,2.0,84.0,02-06-2005,45.333333333333336,Low
1170,Nour,Hegazy,72.0,82.0,38.0,61.0,2.0,73.0,65.0,20-07-2005,54.666666666666664,Low
746,Sara,Salem,20.0,3.0,36.0,58.0,4.0,42.0,57.0,16-01-2004,27.166666666666668,Low
63,Sara,Hegazy,23.0,81.0,79.0,65.0,24.0,54.0,74.0,26-02-2001,54.333333333333336,Low
282,Unknown,Mahmoud,2.0,27.0,82.0,50.0,82.0,0.0,85.0,11-05-2005,40.5,Low
728,Khaled,Salem,40.0,12.0,62.0,99.0,70.0,46.0,91.0,17-02-2003,54.833333333333336,Low
239,Hassan,Mostafa,1.0,5.0,90.0,18.0,48.0,15.0,82.0,18-05-2005,29.5,Low
224,Sara,Tarek,57.0,64.0,12.0,83.0,29.0,51.0,93.0,06-02-2004,49.333333333333336,Low
146,Ahmed,Mahmoud,35.0,19.0,75.0,65.0,33.0,12.0,62.0,15-02-2005,39.833333333333336,Low
1176,Ahmed,Tarek,0.0,77.0,22.0,2.0,41.0,29.0,70.0,29-06-2002,28.5,Low
374,Omar,Tarek,59.0,39.0,70.0,27.0,76.0,0.0,82.0,30-12-2003,45.166666666666664,Low
119,Youssef,Said,83.0,56.0,87.0,18.0,21.0,5.0,61.0,21-07-2005,45.0,Low
894,Khaled,Tarek,90.0,100.0,52.0,35.0,14.0,91.0,92.0,13-03-2001,63.666666666666664,Medium
251,Fatma,Mahmoud,39.0,20.0,0.0,72.0,52.0,48.0,79.0,26-01-2005,38.5,Low
10,Khaled,Fathy,19.0,37.0,93.0,27.0,86.0,37.0,65.0,23-05-2005,49.833333333333336,Low
450,Omar,Said,8.0,34.0,92.0,92.0,49.0,52.0,62.0,26-10-2002,54.5,Low
390,Youssef,Hegazy,27.0,72.0,38.0,78.0,43.0,21.0,69.0,19-10-2001,46.5,Low
1004,Unknown,Fathy,0.0,65.0,68.0,20.0,95.0,0.0,71.0,06-11-2003,41.333333333333336,Low
558,Youssef,Ibrahim,39.0,92.0,44.0,22.0,63.0,32.0,54.0,06-07-2003,48.666666666666664,Low
461,Youssef,Said,97.0,5.0,5.0,86.0,41.0,23.0,0.0,18-08-2003,42.833333333333336,Low
1160,Mona,Mahmoud,12.0,3.0,73.0,32.0,47.0,55.0,94.0,12-09-2004,37.0,Low
145,Ahmed,Salem,88.0,48.0,48.0,40.0,0.0,71.0,74.0,21-05-2003,49.166666666666664,Low
502,Ahmed,Ibrahim,0.0,70.0,51.0,100.0,91.0,78.0,78.0,11-04-2002,65.0,Medium
1171,Fatma,Hassan,20.0,35.0,11.0,30.0,94.0,73.0,80.0,08-04-2004,43.833333333333336,Low
540,Ahmed,Tarek,100.0,79.0,30.0,43.0,34.0,54.0,70.0,27-09-2004,56.666666666666664,Low
178,Sara,Unknown,90.0,12.0,18.0,0.0,47.0,96.0,55.0,01-12-2001,43.833333333333336,Low
1109,Youssef,Tarek,17.0,56.0,28.0,94.0,16.0,49.0,77.0,30-06-2005,43.333333333333336,Low
771,Nour,Tarek,32.0,84.0,0.0,0.0,93.0,67.0,63.0,27-10-2001,46.0,Low
862,Fatma,Ibrahim,84.0,72.0,0.0,91.0,96.0,94.0,75.0,28-06-2005,72.83333333333333,Medium
8,Youssef,Mostafa,33.0,81.0,22.0,79.0,52.0,10.0,0.0,10-04-2005,46.166666666666664,Low
788,Omar,Mostafa,73.0,15.0,41.0,37.0,12.0,44.0,53.0,21-01-2003,37.0,Low
939,Ahmed,Fathy,3.0,45.0,100.0,71.0,57.0,49.0,90.0,21-10-2002,54.166666666666664,Low
358,Nour,Hegazy,2.0,20.0,85.0,75.0,25.0,17.0,78.0,22-07-2003,37.333333333333336,Low
330,Hassan,Unknown,7.0,94.0,87.0,15.0,52.0,83.0,57.0,04-01-2001,56.333333333333336,Low
779,Mona,Mostafa,67.0,58.0,57.0,73.0,71.0,54.0,73.0,09-03-2005,63.333333333333336,Medium
924,Hassan,Hassan,87.0,58.0,48.0,42.0,28.0,5.0,79.0,13-11-2003,44.666666666666664,Low
259,Hassan,Unknown,48.0,55.0,2.0,23.0,6.0,24.0,78.0,17-01-2002,26.333333333333332,Low
969,Nour,Unknown,9.0,72.0,14.0,47.0,22.0,67.0,50.0,08-01-2004,38.5,Low
994,Fatma,Hassan,0.0,15.0,67.0,54.0,60.0,53.0,78.0,28-06-2003,41.5,Low
859,Omar,Salem,97.0,65.0,75.0,75.0,12.0,33.0,0.0,04-05-2005,59.5,Low
809,Laila,Ibrahim,49.0,91.0,64.0,5.0,60.0,84.0,50.0,22-05-2003,58.833333333333336,Low
923,Laila,Mostafa,61.0,15.0,77.0,99.0,0.0,72.0,50.0,03-05-2001,54.0,Low
526,Hassan,Mostafa,92.0,0.0,39.0,42.0,71.0,56.0,51.0,14-08-2004,50.0,Low
906,Fatma,Fathy,0.0,21.0,21.0,34.0,27.0,16.0,58.0,17-02-2002,19.833333333333332,Low
724,Nour,Ali,93.0,44.0,70.0,23.0,62.0,18.0,58.0,09-09-2001,51.666666666666664,Low
833,Khaled,Hegazy,100.0,29.0,80.0,49.0,5.0,36.0,96.0,23-05-2002,49.833333333333336,Low
1198,Sara,Ibrahim,0.0,74.0,69.0,31.0,16.0,95.0,92.0,22-05-2003,47.5,Low
441,Youssef,Mahmoud,98.0,16.0,31.0,57.0,19.0,53.0,61.0,22-10-2005,45.666666666666664,Low
532,Nour,Salem,10.0,42.0,89.0,75.0,0.0,77.0,66.0,20-01-2004,48.833333333333336,Low
227,Omar,Mahmoud,38.0,0.0,61.0,76.0,35.0,17.0,97.0,07-01-2004,37.833333333333336,Low
229,Nour,Hegazy,48.0,94.0,42.0,3.0,79.0,14.0,0.0,17-01-2004,46.666666666666664,Low
1093,Ahmed,Mostafa,7.0,12.0,18.0,32.0,56.0,49.0,81.0,10-08-2002,29.0,Low
213,Youssef,Said,49.0,31.0,94.0,3.0,60.0,68.0,71.0,05-12-2004,50.833333333333336,Low
80,Hassan,Salem,0.0,0.0,77.0,37.0,12.0,90.0,0.0,16-12-2003,36.0,Low
149,Laila,Ibrahim,23.0,53.0,55.0,39.0,20.0,61.0,0.0,01-05-2004,41.833333333333336,Low
650,Ahmed,Mostafa,63.0,56.0,94.0,17.0,79.0,93.0,95.0,10-05-2001,67.0,Medium
782,Fatma,Mahmoud,64.0,65.0,24.0,20.0,86.0,55.0,92.0,12-03-2002,52.333333333333336,Low
134,Mona,Ibrahim,99.0,51.0,14.0,76.0,70.0,96.0,88.0,06-08-2002,67.66666666666667,Medium
886,Khaled,Ibrahim,7.0,11.0,57.0,6.0,84.0,37.0,61.0,05-01-2004,33.666666666666664,Low
409,Unknown,Ali,68.0,93.0,0.0,11.0,7.0,93.0,77.0,07-03-2005,45.333333333333336,Low
869,Laila,Ibrahim,91.0,47.0,31.0,73.0,6.0,57.0,86.0,17-12-2004,50.833333333333336,Low
508,Ahmed,Said,88.0,12.0,66.0,75.0,20.0,23.0,54.0,08-03-2001,47.333333333333336,Low
979,Fatma,Ibrahim,55.0,88.0,43.0,0.0,41.0,16.0,0.0,18-03-2001,40.5,Low
505,Hassan,Ibrahim,63.0,98.0,89.0,46.0,35.0,93.0,51.0,05-05-2002,70.66666666666667,Medium
744,Omar,Hegazy,37.0,8.0,35.0,10.0,75.0,6.0,50.0,17-03-2003,28.5,Low
348,Youssef,Tarek,29.0,85.0,19.0,26.0,56.0,36.0,51.0,22-12-2002,41.833333333333336,Low
387,Khaled,Hegazy,29.0,58.0,91.0,12.0,11.0,1.0,72.0,25-03-2003,33.666666666666664,Low
1,Youssef,Tarek,89.0,95.0,36.0,9.0,44.0,80.0,59.0,07-12-2002,58.833333333333336,Low
361,Laila,Tarek,24.0,69.0,31.0,36.0,21.0,26.0,79.0,17-12-2002,34.5,Low
1191,Mona,Tarek,100.0,89.0,97.0,20.0,72.0,80.0,85.0,16-07-2002,76.33333333333333,Medium
476,Fatma,Hegazy,13.0,58.0,2.0,86.0,98.0,81.0,71.0,08-04-2002,56.333333333333336,Low
1099,Fatma,Hegazy,81.0,95.0,86.0,30.0,27.0,47.0,67.0,16-08-2005,61.0,Medium
835,Khaled,Hassan,86.0,37.0,78.0,42.0,37.0,37.0,71.0,02-01-2002,52.833333333333336,Low
173,Khaled,Tarek,56.0,15.0,61.0,19.0,55.0,20.0,58.0,01-06-2005,37.666666666666664,Low
451,Khaled,Fathy,98.0,13.0,47.0,23.0,27.0,98.0,91.0,17-12-2005,51.0,Low
126,Laila,Mostafa,69.0,58.0,97.0,46.0,8.0,0.0,76.0,02-06-2004,46.333333333333336,Low
847,Khaled,Mahmoud,67.0,36.0,12.0,10.0,56.0,82.0,65.0,29-03-2001,43.833333333333336,Low
531,Youssef,Hegazy,34.0,14.0,4.0,55.0,70.0,87.0,60.0,29-05-2003,44.0,Low
91,Omar,Hegazy,90.0,0.0,68.0,25.0,7.0,46.0,71.0,28-09-2001,39.333333333333336,Low
182,Khaled,Hegazy,81.0,81.0,67.0,81.0,98.0,55.0,94.0,05-10-2002,77.16666666666667,Medium
725,Ahmed,Ibrahim,0.0,18.0,63.0,0.0,91.0,0.0,87.0,01-07-2001,28.666666666666668,Low
415,Laila,Ali,32.0,33.0,49.0,49.0,14.0,57.0,59.0,30-10-2001,39.0,Low
252,Laila,Hegazy,37.0,0.0,46.0,96.0,51.0,51.0,89.0,31-08-2004,46.833333333333336,Low
70,Hassan,Mostafa,18.0,37.0,0.0,49.0,47.0,33.0,86.0,07-04-2002,30.666666666666668,Low
132,Youssef,Hegazy,23.0,68.0,0.0,72.0,43.0,26.0,60.0,11-07-2002,38.666666666666664,Low
301,Khaled,Fathy,7.0,30.0,0.0,0.0,87.0,18.0,95.0,08-12-2002,23.666666666666668,Low
737,Mona,Ibrahim,84.0,72.0,8.0,25.0,2.0,27.0,85.0,06-11-2004,36.333333333333336,Low
327,Ahmed,Said,32.0,46.0,81.0,0.0,19.0,0.0,84.0,21-05-2004,29.666666666666668,Low
876,Nour,Fathy,99.0,35.0,0.0,30.0,4.0,0.0,82.0,10-05-2003,28.0,Low
500,Omar,Mostafa,35.0,60.0,51.0,9.0,32.0,64.0,0.0,16-06-2005,41.833333333333336,Low
732,Sara,Hegazy,54.0,99.0,7.0,93.0,74.0,82.0,54.0,07-08-2002,68.16666666666667,Medium
1023,Laila,Hassan,76.0,18.0,0.0,0.0,7.0,100.0,64.0,29-07-2002,33.5,Low
496,Ahmed,Hassan,13.0,31.0,98.0,64.0,0.0,48.0,84.0,09-10-2005,42.333333333333336,Low
339,Fatma,Fathy,31.0,0.0,14.0,35.0,11.0,7.0,73.0,19-02-2005,16.333333333333332,Low
422,Ahmed,Salem,27.0,21.0,93.0,0.0,25.0,20.0,100.0,04-12-2004,31.0,Low
165,Ahmed,Ibrahim,69.0,89.0,16.0,79.0,59.0,14.0,53.0,30-07-2004,54.333333333333336,Low
29,Youssef,Mostafa,20.0,61.0,55.0,20.0,83.0,63.0,87.0,28-02-2001,50.333333333333336,Low
517,Khaled,Ali,67.0,79.0,12.0,6.0,48.0,83.0,80.0,02-09-2005,49.166666666666664,Low
194,Ahmed,Mahmoud,56.0,0.0,9.0,80.0,25.0,40.0,67.0,11-09-2005,35.0,Low
837,Mona,Said,67.0,24.0,14.0,49.0,51.0,74.0,59.0,16-04-2004,46.5,Low
863,Nour,Hassan,45.0,0.0,32.0,60.0,79.0,95.0,50.0,01-10-2002,51.833333333333336,Low
170,Sara,Mostafa,55.0,27.0,44.0,66.0,50.0,69.0,50.0,05-09-2005,51.833333333333336,Low
784,Nour,Salem,46.0,87.0,0.0,12.0,54.0,24.0,68.0,19-11-2001,37.166666666666664,Low
653,Hassan,Mahmoud,10.0,41.0,90.0,60.0,77.0,0.0,85.0,31-01-2005,46.333333333333336,Low
174,Ahmed,Hegazy,20.0,1.0,0.0,13.0,70.0,39.0,50.0,05-02-2002,23.833333333333332,Low
519,Omar,Said,91.0,15.0,56.0,9.0,23.0,29.0,97.0,07-09-2005,37.166666666666664,Low
1024,Mona,Ali,44.0,90.0,67.0,78.0,9.0,51.0,84.0,06-09-2005,56.5,Low
1106,Sara,Ali,94.0,44.0,82.0,87.0,79.0,79.0,82.0,20-07-2002,77.5,Medium
492,Youssef,Ibrahim,0.0,18.0,26.0,59.0,100.0,48.0,78.0,06-09-2003,41.833333333333336,Low
74,Unknown,Hassan,93.0,98.0,52.0,43.0,81.0,0.0,69.0,06-11-2004,61.166666666666664,Medium
1054,Fatma,Hegazy,64.0,78.0,70.0,21.0,33.0,6.0,97.0,02-10-2004,45.333333333333336,Low
588,Khaled,Ali,87.0,21.0,43.0,94.0,46.0,9.0,100.0,05-06-2002,50.0,Low
658,Mona,Fathy,0.0,1.0,62.0,50.0,43.0,67.0,96.0,13-04-2005,37.166666666666664,Low
235,Khaled,Said,64.0,84.0,56.0,76.0,92.0,71.0,63.0,16-03-2003,73.83333333333333,Medium
215,Hassan,Mahmoud,70.0,11.0,60.0,43.0,67.0,12.0,72.0,18-08-2001,43.833333333333336,Low
163,Hassan,Hegazy,88.0,7.0,20.0,44.0,28.0,93.0,81.0,25-02-2005,46.666666666666664,Low
133,Omar,Ali,56.0,0.0,76.0,27.0,100.0,51.0,83.0,12-05-2001,51.666666666666664,Low
860,Hassan,Ali,0.0,11.0,6.0,16.0,27.0,32.0,93.0,25-06-2005,15.333333333333334,Low
950,Omar,Mahmoud,71.0,86.0,80.0,6.0,72.0,54.0,95.0,12-10-2003,61.5,Medium
1034,Khaled,Hegazy,33.0,52.0,60.0,63.0,22.0,77.0,84.0,18-08-2001,51.166666666666664,Low
186,Sara,Ibrahim,0.0,93.0,54.0,18.0,76.0,77.0,92.0,26-10-2001,53.0,Low
42,Sara,Mostafa,0.0,12.0,32.0,1.0,0.0,80.0,97.0,06-04-2001,20.833333333333332,Low
693,Khaled,Mostafa,39.0,51.0,84.0,90.0,48.0,85.0,67.0,18-01-2002,66.16666666666667,Medium
109,Mona,Tarek,50.0,27.0,21.0,0.0,17.0,79.0,83.0,02-05-2001,32.333333333333336,Low
947,Omar,Mahmoud,80.0,97.0,11.0,29.0,69.0,46.0,60.0,06-06-2004,55.333333333333336,Low
569,Youssef,Ali,21.0,83.0,78.0,34.0,85.0,20.0,79.0,06-01-2001,53.5,Low
715,Youssef,Ibrahim,2.0,1.0,89.0,0.0,16.0,71.0,51.0,26-08-2002,29.833333333333332,Low
1066,Khaled,Mostafa,30.0,18.0,59.0,25.0,11.0,12.0,54.0,05-07-2002,25.833333333333332,Low
484,Hassan,Salem,41.0,6.0,0.0,87.0,36.0,23.0,89.0,28-11-2003,32.166666666666664,Low
469,Omar,Hassan,18.0,25.0,82.0,64.0,80.0,81.0,0.0,13-09-2001,58.333333333333336,Low
25,Hassan,Mostafa,25.0,23.0,68.0,80.0,40.0,90.0,90.0,25-08-2001,54.333333333333336,Low
1150,Khaled,Mostafa,32.0,32.0,5.0,32.0,22.0,51.0,69.0,18-06-2003,29.0,Low
1129,Fatma,Tarek,26.0,88.0,25.0,23.0,46.0,33.0,61.0,30-03-2005,40.166666666666664,Low
920,Khaled,Salem,99.0,66.0,30.0,27.0,49.0,0.0,99.0,23-12-2002,45.166666666666664,Low
1064,Nour,Hegazy,24.0,97.0,69.0,0.0,33.0,24.0,81.0,29-03-2001,41.166666666666664,Low
367,Fatma,Salem,60.0,20.0,92.0,1.0,82.0,35.0,86.0,15-12-2002,48.333333333333336,Low
936,Ahmed,Ali,91.0,13.0,0.0,79.0,39.0,8.0,89.0,28-05-2005,38.333333333333336,Low
1107,Ahmed,Ibrahim,92.0,0.0,49.0,73.0,1.0,46.0,56.0,21-05-2005,43.5,Low
384,Nour,Mostafa,2.0,54.0,81.0,62.0,70.0,97.0,56.0,11-09-2002,61.0,Medium
718,Ahmed,Hassan,26.0,0.0,45.0,54.0,43.0,53.0,68.0,06-01-2004,36.833333333333336,Low
455,Fatma,Said,96.0,53.0,65.0,71.0,85.0,91.0,57.0,03-02-2005,76.83333333333333,Medium
265,Hassan,Ali,25.0,85.0,24.0,15.0,91.0,93.0,55.0,13-12-2001,55.5,Low
842,Hassan,Salem,58.0,39.0,89.0,45.0,96.0,2.0,63.0,30-10-2001,54.833333333333336,Low
233,Sara,Unknown,69.0,92.0,94.0,47.0,22.0,51.0,66.0,30-08-2004,62.5,Medium
445,Fatma,Ibrahim,13.0,37.0,85.0,89.0,10.0,5.0,72.0,03-08-2002,39.833333333333336,Low
396,Ahmed,Ali,51.0,29.0,65.0,35.0,24.0,15.0,70.0,07-02-2002,36.5,Low
885,Nour,Mahmoud,84.0,14.0,79.0,79.0,88.0,13.0,62.0,26-08-2003,59.5,Low
177,Ahmed,Mostafa,32.0,29.0,51.0,0.0,0.0,1.0,96.0,13-02-2004,18.833333333333332,Low
19,Mona,Mostafa,3.0,95.0,89.0,41.0,0.0,0.0,76.0,14-01-2003,38.0,Low
1104,Nour,Mahmoud,78.0,53.0,26.0,0.0,22.0,98.0,67.0,14-01-2002,46.166666666666664,Low
1159,Khaled,Mahmoud,20.0,89.0,91.0,89.0,54.0,7.0,90.0,13-10-2001,58.333333333333336,Low
907,Hassan,Fathy,19.0,77.0,65.0,3.0,44.0,51.0,51.0,01-05-2001,43.166666666666664,Low
757,Ahmed,Tarek,31.0,92.0,13.0,69.0,32.0,41.0,81.0,21-09-2002,46.333333333333336,Low
596,Hassan,Tarek,5.0,59.0,27.0,5.0,5.0,84.0,97.0,06-11-2002,30.833333333333332,Low
62,Mona,Tarek,21.0,84.0,17.0,93.0,91.0,4.0,93.0,16-05-2001,51.666666666666664,Low
273,Fatma,Mostafa,13.0,57.0,54.0,83.0,69.0,37.0,62.0,07-09-2004,52.166666666666664,Low
1183,Mona,Mostafa,98.0,58.0,9.0,2.0,74.0,45.0,55.0,27-07-2003,47.666666666666664,Low
279,Mona,Said,62.0,57.0,0.0,62.0,27.0,6.0,0.0,19-04-2002,35.666666666666664,Low
938,Ahmed,Ali,0.0,70.0,82.0,1.0,51.0,76.0,74.0,03-10-2005,46.666666666666664,Low
695,Ahmed,Tarek,96.0,28.0,0.0,78.0,12.0,11.0,71.0,17-03-2004,37.5,Low
369,Khaled,Mostafa,92.0,98.0,43.0,22.0,90.0,5.0,93.0,25-03-2002,58.333333333333336,Low
736,Youssef,Hegazy,100.0,35.0,92.0,78.0,71.0,80.0,66.0,28-03-2004,76.0,Medium
912,Fatma,Said,16.0,88.0,38.0,99.0,10.0,80.0,56.0,06-02-2005,55.166666666666664,Low
959,Laila,Hassan,60.0,82.0,32.0,49.0,96.0,0.0,65.0,13-04-2004,53.166666666666664,Low
1141,Ahmed,Mostafa,55.0,81.0,15.0,96.0,58.0,97.0,87.0,08-02-2004,67.0,Medium
856,Ahmed,Salem,50.0,31.0,58.0,87.0,85.0,75.0,97.0,18-01-2001,64.33333333333333,Medium
548,Sara,Ibrahim,34.0,59.0,0.0,15.0,51.0,25.0,70.0,20-03-2001,30.666666666666668,Low
1085,Fatma,Ibrahim,78.0,11.0,93.0,15.0,17.0,95.0,74.0,24-03-2004,51.5,Low
689,Omar,Said,81.0,15.0,73.0,68.0,17.0,45.0,0.0,11-08-2004,49.833333333333336,Low
739,Laila,Ibrahim,48.0,37.0,93.0,3.0,28.0,26.0,80.0,03-07-2004,39.166666666666664,Low
1003,Laila,Mostafa,72.0,80.0,4.0,0.0,64.0,92.0,57.0,25-03-2003,52.0,Low
457,Sara,Fathy,90.0,12.0,9.0,1.0,0.0,6.0,67.0,02-11-2001,19.666666666666668,Low
394,Unknown,Fathy,84.0,59.0,27.0,32.0,97.0,12.0,83.0,11-01-2001,51.833333333333336,Low
676,Omar,Ali,29.0,84.0,1.0,30.0,31.0,60.0,54.0,21-05-2004,39.166666666666664,Low
1016,Hassan,Mahmoud,94.0,90.0,56.0,78.0,25.0,49.0,73.0,24-08-2003,65.33333333333333,Medium
729,Sara,Said,11.0,42.0,84.0,0.0,25.0,45.0,84.0,27-06-2002,34.5,Low
420,Youssef,Said,98.0,0.0,73.0,48.0,0.0,90.0,88.0,09-06-2002,51.5,Low
376,Fatma,Ali,10.0,88.0,17.0,50.0,100.0,0.0,66.0,31-08-2002,44.166666666666664,Low
413,Khaled,Ali,90.0,84.0,11.0,63.0,37.0,82.0,73.0,24-03-2002,61.166666666666664,Medium
75,Fatma,Mostafa,54.0,47.0,17.0,7.0,6.0,17.0,58.0,31-08-2002,24.666666666666668,Low
1179,Sara,Said,100.0,28.0,49.0,50.0,19.0,18.0,88.0,11-12-2004,44.0,Low
963,Khaled,Mahmoud,21.0,31.0,8.0,77.0,0.0,27.0,90.0,14-10-2001,27.333333333333332,Low
501,Hassan,Mahmoud,39.0,16.0,65.0,62.0,43.0,31.0,59.0,02-05-2005,42.666666666666664,Low
